"app_num"	"name"	"triggerIDs"	"actionIDs"	"id"	"installs_count"	"author"
"3616"	"Tell Amazon Alexa to Close Garage"	"['1186']"	"['637']"	"RuHsSAVD"	"249"	"Garadget"
"3617"	"Make Sure the Garage Door is Closed at Night"	"['92']"	"['637']"	"B9jLqGv4"	"243"	"Garadget"
"3618"	"Notify when Garage Opens"	"['1472']"	"['37']"	"wjzJZVPu"	"71"	"Garadget"
"3619"	"Close Garage on Departure"	"['41']"	"['637']"	"Ky2Un6RA"	"147"	"Garadget"
"3620"	"SMS Garage Events"	"['597']"	"['7']"	"WqYigb43"	"1"	"Garadget"
"3621"	"Email when Door Opens"	"['1472']"	"['665']"	"RyNvSwEu"	"1"	"Garadget"
"3622"	"Open Garage at Sunrise"	"['89']"	"['327']"	"rbvZ64VA"	"0"	"Garadget"
"3623"	"Close Garage at Sunset"	"['44']"	"['637']"	"nZPY62z5"	"18"	"Garadget"
"3624"	"Open Garage with Misfit"	"['1473']"	"['327']"	"qVs52tjv"	"0"	"Garadget"
"3625"	"Close Garage with Misfit"	"['1474']"	"['637']"	"zcx24P7q"	"0"	"Garadget"
"3626"	"Email on All Door Events"	"['597']"	"['665']"	"eYxzg2UM"	"1"	"Garadget"
"3627"	"Notify when Garage Closes"	"['1475']"	"['37']"	"ms5RctJ4"	"36"	"Garadget"
"3631"	"Open Garage On Bouncie Return"	"['1478']"	"['327']"	"qdrMQvjP"	"0"	"Garadget"
"3633"	"Push Garage Events to Pushbullet"	"['597']"	"['285']"	"pjUBKSVD"	"2"	"Garadget"
"3635"	"Get a notification when your Genius Hub gets a room to the right temperature"	"['1481']"	"['37']"	"kQBbR2ga"	"24"	"Genius Hub"
"3642"	"Turn off AC with Alexa"	"['1186']"	"['1484']"	"tGzTacbS"	"182"	"geappliances"
"3643"	"Ask Alexa to set AC mode"	"['1186']"	"['1485']"	"hGwEsYfx"	"110"	"geappliances"
"3648"	"Change indoor unit 1 when outside temp drops below"	"['26']"	"['1071']"	"UfvV8GnX"	"2"	"GE Appliances Window AC"
"3649"	"Change indoor unit 2 when outside temp rises above"	"['8']"	"['1071']"	"cq3MptTr"	"2"	"GE Appliances Window AC"
"3650"	"Change indoor unit 3 when outside temp drops below"	"['26']"	"['1071']"	"SQsh5zqM"	"0"	"GE Appliances Window AC"
"3651"	"Use Alexa to set your GE fridge to Sabbath mode"	"['1186']"	"['1074']"	"T8U64nNq"	"5"	"geappliances"
"3652"	"Set GE Refrigerator to Sabbath Mode for Shabbos and YT"	"['100']"	"['1074']"	"DmCr5Hvd"	"2"	"tribetechreview"
"3653"	"If the fridge door is opened then turn on your lights"	"['1489']"	"['59']"	"DiyY9ENt"	"6"	"geappliances"
"3654"	"At 11PM, reset my temperature  set-points to factory default"	"['23']"	"['1490']"	"cDnQTWqe"	"3"	"geappliances"
"3655"	"If a power outage is likely, then set the fridge colder to help preserve food"	"['374']"	"['1490']"	"RKtPARim"	"7"	"geappliances"
"3657"	"Lock the door with Alexa"	"['1186']"	"['648']"	"DZrgpvnP"	"252"	"Lockitron"
"3658"	"Lock your door via geolocation"	"['34']"	"['648']"	"JmxGkRdT"	"45"	"Lockitron"
"3659"	"Lock the door through SmartThings"	"['1290']"	"['648']"	"eq9WyX8z"	"0"	"Lockitron"
"3660"	"Unlock your door at a specific time every weekday"	"['92']"	"['1491']"	"wqBNxRkW"	"1"	"Lockitron"
"3661"	"Automatically turn on your Hue lights when you unlock your Lockitron"	"['1492']"	"['59']"	"TXB65wWg"	"6"	"Lockitron"
"3662"	"Alexa, Trigger Turn On"	"['1186']"	"['1494']"	"x2EeW6V8"	"29"	"Pert"
"3663"	"At Sunset, activate a scene"	"['44']"	"['1495']"	"yY3fSHMU"	"3"	"Pert"
"3664"	"Pert switch on"	"['27']"	"['1494']"	"K9PCq68m"	"28"	"gaatri"
"3665"	"Turn on Lights when i get close to home."	"['34']"	"['1494']"	"bpF4e6jr"	"9"	"Pert"
"3666"	"At sunrise dim your lights and switch on Geyser"	"['89']"	"['1496', '1494']"	"eGEej8Pb"	"3"	"Pert"
"3667"	"Every day at a Particular Time turn the lights on"	"['23']"	"['1494']"	"da7Jby32"	"5"	"Pert"
"3668"	"Send an Email when your Pert Light/Switch is turned On"	"['1497']"	"['665']"	"EHLcpKax"	"0"	"Pert"
"3670"	"When your Android phone connects to your home WiFi, activate scene"	"['287']"	"['1495']"	"aFnbW2Tk"	"2"	"Pert"
"3673"	"Turn on boost mode with Alexa"	"['1186']"	"['586']"	"JacKN79F"	"29"	"geappliances"
"3674"	"Every morning put the water heater in boost mode"	"['23']"	"['586']"	"sjL7yt3q"	"40"	"geappliances"
"3675"	"Put your water heater in vacation mode every weekend"	"['92']"	"['1499']"	"qEApYiHW"	"5"	"geappliances"
"3676"	"Every Monday morning put the water heater in Hybrid mode."	"['92']"	"['586']"	"Gu74fxr2"	"6"	"geappliances"
"3677"	"If water heater enters Boost mode, then send a notification."	"['1500']"	"['37']"	"ZwqkYjEW"	"30"	"geappliances"
"3678"	"If water heater enters Hybrid mode, then send a notification."	"['1501']"	"['37']"	"WFqdg8TM"	"11"	"geappliances"
"3679"	"If water heater enters Standard mode, then send a notification."	"['1502']"	"['37']"	"QP49BTtU"	"19"	"geappliances"
"3680"	"If water heater enters Heat Pump mode, then send a notification."	"['1503']"	"['37']"	"tAmCgcH8"	"13"	"geappliances"
"3683"	"Morning Shower Scenario"	"['1186']"	"['332', '875']"	"eBKHRYUf"	"4"	"SmarTap Shower"
"3684"	"Start Shower on location"	"['34']"	"['875']"	"i8mfDJuH"	"1"	"SmarTap Shower"
"3685"	"Start shower on SmartThings"	"['33']"	"['875']"	"Pv9ZhsVd"	"1"	"SmarTap Shower"
"3686"	"Start shower with Google Assist"	"['27']"	"['875']"	"afGMhtDH"	"26"	"SmarTap Shower"
"3687"	"Morning Shower Scenario with Lights"	"['1186']"	"['332', '875', '77']"	"XKqvc72Z"	"2"	"SmarTap Shower"
"3688"	"Alexa-SmarTap"	"['1186']"	"['875']"	"W8zNHVne"	"31"	"SmarTap Shower"
"3689"	"Start shower with Alexa, Again"	"['1186']"	"['875']"	"b936XhJy"	"7"	"SmarTap Shower"
"3694"	"Doorbell rings then LED off and mute my projector"	"['1504']"	"['453', '24']"	"MdKeFh62"	"0"	"Optoma"
"3695"	"Everyday at designated time turn on my Optoma projector and Philip Hue"	"['23']"	"['59']"	"qb2sTQpf"	"0"	"Optoma"
"3696"	"Everyday at designated time turn off my Optoma projector and Philip Hue."	"['23']"	"['24']"	"AvzGuqxH"	"0"	"Optoma"
"3697"	"Connect to Specific WiFi then turn on Philip Hue and my Optoma Projector"	"['287']"	"['59', '1097']"	"xv49ZAWb"	"0"	"Optoma"
"3699"	"Ask Alexa to trigger your Leaving Home Scenario"	"['1186']"	"['160']"	"GRhWpz9r"	"16"	"beointegration"
"3703"	"Hey Google, Goodnight"	"['27']"	"['1506']"	"DJRHVjrn"	"4"	"AduroSmart"
"3704"	"Tell Amazon Alexa to set the scene"	"['1186']"	"['1507']"	"tUitdkQg"	"3"	"AduroSmart"
"3705"	"Tell Google Assistant to set the scene"	"['27']"	"['1507']"	"tFnhaz9Y"	"3"	"AduroSmart"
"3706"	"Dim device with a button on your phone"	"['29']"	"['1508']"	"hvcryY4f"	"4"	"AduroSmart"
"3707"	"Turn off your light when you leave home"	"['41']"	"['1506']"	"cj2xrNYz"	"6"	"AduroSmart"
"3708"	"Activate scene with a button on your phone"	"['29']"	"['1507']"	"PpwTEnum"	"2"	"AduroSmart"
"3709"	"Identify device with a button on your phone"	"['29']"	"['1509']"	"AecQTrGh"	"1"	"AduroSmart"
"3710"	"Turn off device with a button on your phone"	"['29']"	"['1506']"	"gwa4tRfy"	"2"	"AduroSmart"
"3711"	"Send me a notification when the door is open"	"['1510']"	"['37']"	"hPscw8pn"	"1"	"AduroSmart"
"3712"	"Turn on your lights automatically at sunrise"	"['89']"	"['815']"	"Mk2uFRvJ"	"0"	"AduroSmart"
"3713"	"Change device color with a button on your phone"	"['29']"	"['1511']"	"fsBAgMTG"	"1"	"AduroSmart"
"3714"	"Send a Notification when someone passes by the Motion Sensor"	"['1512']"	"['37']"	"jkeKgaPv"	"3"	"AduroSmart"
"3715"	"Say MANUAL HOT WATER SENSOR ONE to change to manual mode"	"['27']"	"['1101']"	"an5qpJge"	"1"	"FL-1000 Leak Detector"
"3716"	"Say TURN OFF HOT WATER ONE to turn off Hot Water Valve One"	"['27']"	"['450']"	"hjmCisdU"	"1"	"FL-1000 Leak Detector"
"3717"	"Alexa Boost my Aquanta"	"['1186']"	"['1513']"	"CM7dSfs5"	"66"	"Aquanta"
"3718"	"Set my Aquanta mode to my EcoBee mode"	"['1384']"	"['1514', '1515']"	"Rsv6TcZx"	"15"	"Aquanta"
"3719"	"Boost my Aquanta when entering an area"	"['34']"	"['1513']"	"evsXkVdu"	"3"	"Aquanta"
"3720"	"Receive a message when my Aquanta comes online"	"['1516']"	"['7']"	"KdpD4krn"	"33"	"Aquanta"
"3721"	"When a leak is detected turn on a WeMo Smart Plug"	"['1103']"	"['727']"	"iS476QgZ"	"0"	"Aquanta"
"3722"	"Send an SMS when my Aquanta detects hot water use"	"['1105']"	"['7']"	"fRngvKVe"	"16"	"Aquanta"
"3723"	"Change the light to blue if a water leak is detected"	"['1103']"	"['58']"	"cJN9yjre"	"1"	"WiZ"
"3724"	"Switch my Aquanta to Away when more than __ kWh of energy is used in a day"	"['1105']"	"['1514']"	"N97w3XQM"	"0"	"Aquanta"
"3725"	"Change the light to red when your water heater exceeds its energy use threshold"	"['1105']"	"['58']"	"t3Ze7hrx"	"1"	"WiZ"
"3726"	"Amazon Echo starts Irrigation (Rachio IRO)"	"['1186']"	"['1399']"	"psxbzfH7"	"660"	"morinma"
"3727"	"Turn off your sprinklers when it's too windy"	"['1517']"	"['702']"	"CTw5Q2Ku"	"94"	"Ambient Weather"
"3728"	"Rachio Summer Climate Monitor"	"['8']"	"['1399']"	"bauEAhqr"	"24"	"nex2thegreatest"
"3729"	"If it's going to rain tomorrow, delay watering your garden with Rachio"	"['589']"	"['701']"	"LxVsJEwK"	"1317"	"rachio"
"3730"	"Turn off the Rachio sprinklers and send a gmail alert when it starts raining."	"['1518']"	"['702', '665']"	"gBeQdmTy"	"61"	"Ambient Weather"
"3731"	"Rachio - Cool my yard.. It's a Hot day!"	"['8']"	"['707']"	"jNmhVcjy"	"121"	"vishwanth87"
"3732"	"Connect Rachio with Wireless Tag"	"['1519', '1112']"	"['1399', '702']"	"e2jCEb3e"	"5"	"Wireless Tag"
"3734"	"Stop watering the garden when your pet is outside"	"['1523']"	"['702']"	"ewAfm6DL"	"0"	"Netatmo Security"
"3735"	"Rachio Lighting at Sunset"	"['44']"	"['1399']"	"E7WXFujx"	"4"	"surfpup"
"3736"	"When soil moisture sensor shows too dry, start watering"	"['1524']"	"['707']"	"bFiYRzKj"	"4"	"Wireless Tag"
"3737"	"Advising sprinklers came on"	"['1519']"	"['16']"	"dj8VCbxr"	"12"	"mikeyr305"
"3738"	"When Ambient Weather Daily Rain rises above #, set Rachio Rain delay to # days and stop watering"	"['1518']"	"['701', '702']"	"JudE3qxg"	"85"	"craigsdsgns"
"3739"	"Rachio Stopped IF notification"	"['1112']"	"['37']"	"EEKgHcx7"	"6"	"msgreenf"
"3740"	"If watering starts, notify me."	"['1519']"	"['37']"	"bGLTtPdV"	"21"	"doctorjz"
"3742"	"Turn off the sprinklers and blink the hue lights when it starts raining"	"['1518']"	"['63', '702']"	"SsnwijRE"	"5"	"Ambient Weather"
"3743"	"Google Calendar Event = Rain Delay"	"['96']"	"['701']"	"UWSV6Fc7"	"3"	"emotycka"
"3744"	"Turn off your Rachio Smart Sprinkler when your order is out for delivery"	"['391']"	"['702']"	"m4Sr9ysz"	"3"	"Domino's"
"3746"	"Run watering time every hour for sod"	"['94']"	"['1399']"	"QqDpXe3n"	"155"	"rachio"
"3748"	"Stop the sprinkle system when you arrive home"	"['954']"	"['702']"	"sETDzntL"	"8"	"ifttt_deleted_users"
"3749"	"Stop watering for a day if rainfall is detected"	"['592']"	"['701']"	"gKw4yeNp"	"8"	"btsullivan91"
"3750"	"''Alexa, trigger Sleep''"	"['1186']"	"['866']"	"2aaDruRf"	"30"	"Stack Lighting"
"3751"	"Lower the blinds when your room gets bright"	"['1412']"	"['660']"	"q4Je0JC4"	"0"	"Stack Lighting"
"3753"	"Receive an SMS notification when occupancy is detected"	"['1525']"	"['7']"	"pvB6gm7t"	"6"	"Stack Lighting"
"3754"	"Warm the lights to a cozy yellow when it starts to rain"	"['374']"	"['1526']"	"5CDgmpx6"	"17"	"Stack Lighting"
"3755"	"Activate a PowerView Scene to Move My Shades When I Enter a Room"	"['1525']"	"['147']"	"yXnZJimt"	"0"	"Hunter Douglas PowerView"
"3756"	"Flash the lights if it will rain tomorrow"	"['589']"	"['1527']"	"Xri7pGa5"	"2"	"stacklighting"
"3757"	"Flash the lights when your timer goes off"	"['194']"	"['1527']"	"gURkrBmv"	"10"	"stacklighting"
"3758"	"Put Stack lights to Sleep when Flic is double-clicked"	"['127']"	"['866']"	"pkPYmGG2"	"1"	"Stack Lighting"
"3759"	"Tell Amazon Alexa to turn ON your Anyware light"	"['1186']"	"['1528']"	"RNnsm2qL"	"1"	"Anyware Services"
"3760"	"Blink LIFX light when Intrusion Alert"	"['1529']"	"['780']"	"rrZuSQyf"	"0"	"Anyware Services"
"3761"	"Tell Google Assistant to STOP Intrusion Alert"	"['27']"	"['1530']"	"RxbZKgkE"	"0"	"Anyware Services"
"3762"	"Receive Intrusion Alerts via sms/text message"	"['1529']"	"['7']"	"WxGyqfAn"	"0"	"Anyware Services"
"3763"	"Switch on a nomos device using Alexa"	"['1186']"	"['1138']"	"uUKA4bVw"	"0"	"nomos"
"3764"	"Switch off a nomos device using Alexa"	"['1186']"	"['1531']"	"P9meAnZN"	"0"	"nomos"
"3765"	"Switch off a device when it's daylight"	"['89']"	"['1531']"	"haq8gyZ3"	"0"	"nomos"
"3766"	"When I get close to home, run Welcome Home scene."	"['34']"	"['1137']"	"ZtspWe6M"	"1"	"nomos"
"3768"	"Turn on your Arnoo light with Alexa."	"['1186']"	"['1532']"	"eTbm927t"	"0"	"Arnoo"
"3771"	"Turn on your Kasa light when motion detected"	"['1533']"	"['402']"	"XieJ63cL"	"0"	"Arnoo"
"3772"	"Receive an email notification if Door sensor is open"	"['1535']"	"['45']"	"kW7qPgwc"	"0"	"Arnoo"
"3775"	"Get a notification every time your Arnoo door sensor opened"	"['1535']"	"['37']"	"mKNz4pgn"	"0"	"Arnoo"
"3776"	"add an event to Google Calendar when Arnoo motion sensor triggered"	"['1533']"	"['111']"	"Lts4PjCg"	"0"	"Arnoo"
"3778"	"Hey Alexa, activate MyMilan Scene"	"['1186']"	"['652']"	"wkPDxS4U"	"0"	"MyMilan"
"3779"	"Ok google, activate MyMilan Scene"	"['27']"	"['652']"	"Ja6ZMYtd"	"0"	"MyMilan"
"3780"	"When Sun rises, activate MyMilan Scene"	"['89']"	"['652']"	"FCVjKXTJ"	"1"	"MyMilan"
"3781"	"Turn on your light when your doorbell rings"	"['137']"	"['1537']"	"rX9ts38p"	"0"	"MyMilan"
"3782"	"When exiting an area, activate MyMilan Scene"	"['41']"	"['652']"	"eRVjd8fq"	"0"	"MyMilan"
"3783"	"When entering an area, activate MyMilan Scene"	"['34']"	"['652']"	"BeDzZBn6"	"0"	"MyMilan"
"3784"	"Get Notification when motion is detected in an area"	"['1538']"	"['37']"	"YDHb23Br"	"0"	"MyMilan"
"3785"	"Activate MyMilan Scene at a particular time every day"	"['23']"	"['652']"	"yuEhXnz5"	"0"	"MyMilan"
"3786"	"When Smart Life door sensor is opened, activate MyMilan Scene"	"['1258']"	"['652']"	"TZx27cey"	"0"	"MyMilan"
"3789"	"Create custom Alexa phrase to turn on all Lexi lights"	"['1186']"	"['1180']"	"DLFtnKDy"	"0"	"Lexi"
"3790"	"Change Lexi light color at a specific time of the day"	"['23']"	"['1181']"	"zTwxk9PW"	"0"	"Lexi"
"3791"	"Create custom google assistant phrase to turn on all Lexi lights"	"['27']"	"['1180']"	"tYfAnrNv"	"0"	"Lexi"
"3793"	"Turn on lights when a specific person is detected"	"['986']"	"['59']"	"d6VyCbTw"	"10"	"Netatmo Security"
"3794"	"Change your Hue lights to red if smoke is detected"	"['263']"	"['16']"	"wFkJGUtD"	"20"	"Netatmo Security"
"3795"	"Turn on lights when a specific person arrives home."	"['268']"	"['59']"	"UDK43YUQ"	"10"	"Netatmo Security"
"3796"	"Change the light to orange if a tag detects vibrations"	"['1542']"	"['58']"	"KzeWxQt7"	"0"	"WiZ"
"3797"	"Change the light to bright red if an alarm is detected"	"['1543']"	"['58']"	"qNYc82Dt"	"1"	"WiZ"
"3800"	"Turn on the light and notify me if someone unknown is seen"	"['265']"	"['58', '37']"	"kqLMczyu"	"1"	"WiZ"
"3801"	"Start playing the favorite song of the person arriving home"	"['986']"	"['333']"	"RCPYZ9bW"	"1"	"Netatmo Security"
"3802"	"Make sure the door is locked when Presence sees someone outside"	"['262']"	"['1235']"	"DDT3ms6G"	"0"	"Netatmo Security"
"3827"	"Automatically put your Nest thermostat into Away mode when you lock your Lockitron Bolt"	"['1493']"	"['1552']"	"LgSJAi82"	"0"	"Lockitron"
"3830"	"Turn your Nanoleaf lights to red when your air quality is poor"	"['1132']"	"['1553']"	"RzsrPMBt"	"0"	"Kaiterra"
"3831"	"Turn on your Samsung Air Purifier when your air quality turns bad"	"['1132']"	"['989']"	"uFuQzEb5"	"0"	"Kaiterra"
"3832"	"Change the color of your Nanoleaf lights based on your air quality"	"['1128']"	"['1553']"	"jaFzwp7s"	"0"	"Kaiterra"
"3859"	"Seven Colour Cross Fade"	"['1186']"	"['1565']"	"aS7U5eta"	"357"	"connorscott2"
"3860"	"Lights on Alarm"	"['1222']"	"['468']"	"Ek7dT3Wr"	"84"	"connorscott2"
"3862"	"MagicHue Turn off Two Lights"	"['27']"	"['470']"	"De7RH6nb"	"140"	"collincassidy1"
"3864"	"Say OK Google, Blink Lights to activate Magic Hue's blinking lights"	"['27']"	"['471', '37']"	"cc32vTMY"	"201"	"persianchris"
"3865"	"Mode normal"	"['27']"	"['1566', '274']"	"DucMpZam"	"1"	"elkamike"
"3866"	"Night Light ON"	"['27']"	"['468', '330']"	"NzTAHY3s"	"1"	"coreyphillips93"
"3867"	"Toggle light on with Dynamic mode using Smartthings virtual switch as trigger"	"['33']"	"['1565']"	"PcwJ9i3X"	"36"	"beesoc"
"3870"	"Sunrise - Magic hue scene ON"	"['89']"	"['1566']"	"nQDqNeBZ"	"13"	"vlastikcz"
"3871"	"Turn your lights on at sunrise"	"['89']"	"['468']"	"d78EvGz5"	"91"	"gabrysax"
"3872"	"Attention button! Use a Flic button to flash your MagicHue lights"	"['127']"	"['471']"	"XKQpWbnX"	"5"	"Flic"
"3875"	"Snapchat Notifications via pair of blinking lights-custom"	"['1257']"	"['471', '1567']"	"S9fSpJRe"	"60"	"dlynnmales"
"3877"	"TURN OFF: Use SmartThings to turn off Magic Hue Strips and Smart Life"	"['35']"	"['470', '255']"	"zcCFy7bH"	"4"	"beesoc"
"3878"	"I'm arriving! Open the door!"	"['34']"	"['1568']"	"cqsVXUFu"	"174"	"Nice"
"3879"	"Open the door!"	"['29']"	"['1568']"	"GCixTJe7"	"361"	"Nice"
"3880"	"I'm leaving, close the door!"	"['41']"	"['1569']"	"RB9bFDAc"	"64"	"Nice"
"3881"	"Close the door!"	"['29']"	"['1569']"	"zfvhdN6Y"	"273"	"Nice"
"3882"	"It's 7pm, close the door!"	"['23']"	"['1569']"	"hSjFdUeL"	"18"	"Nice"
"3883"	"Send me an email if the door is open"	"['1570']"	"['45']"	"d8DbmEeB"	"5"	"Nice"
"3884"	"Send me an email if the door is closed"	"['1571']"	"['45']"	"z3MKYNCT"	"10"	"Nice"
"3885"	"Send me an email and a notification if the door is open"	"['1570']"	"['45', '37']"	"kn37cqmF"	"17"	"Nice"
"3886"	"Open garage door using Amazon Alexa"	"['1186']"	"['1572']"	"MVeE2QW8"	"602"	"GarageWiFi & Gates"
"3887"	"When I leave my house, close my garage door"	"['41']"	"['1573']"	"L3nRFSWv"	"248"	"GarageWiFi & Gates"
"3888"	"When I arrive at my house, open my garage door"	"['34']"	"['1572']"	"yabKdj2F"	"389"	"GarageWiFi & Gates"
"3889"	"When I press a button, open my garage door"	"['29']"	"['1572']"	"r9UptuBN"	"331"	"GarageWiFi & Gates"
"3890"	"Close garage door using Amazon Alexa"	"['1186']"	"['1573']"	"FwZQ8WTC"	"476"	"GarageWiFi & Gates"
"3891"	"When I press a button, close my garage door"	"['29']"	"['1573']"	"pFK8PRD4"	"223"	"GarageWiFi & Gates"
"3892"	"Be sure that your garage door is closed every night"	"['23']"	"['1573']"	"ue7Yjmws"	"349"	"GarageWiFi & Gates"
"3893"	"When my garage door is open, receive a notification."	"['1574']"	"['37']"	"GmyrJYCQ"	"108"	"GarageWiFi & Gates"
"3894"	"When my garage door is closed, receive a notification."	"['1575']"	"['37']"	"zNSqikZE"	"52"	"GarageWiFi & Gates"
"3895"	"Open garage door every day at specific time"	"['23']"	"['1572']"	"xmrJcYSn"	"3"	"GarageWiFi & Gates"
"3896"	"When I open my garage door, turn on my Phillips Hue lights"	"['1574']"	"['59']"	"GRvFjpeW"	"14"	"GarageWiFi & Gates"
"3899"	"Automatically lock your Danalock every day at a specific time"	"['23']"	"['1235']"	"G39acqdZ"	"285"	"partnerinterfaces"
"3900"	"Tür mit Danalock öffnet automatisch bei Annäherung"	"['34']"	"['295', '1576']"	"jfQw5PmR"	"45"	"guidoimort"
"3901"	"Turn off the light when the door is locked"	"['1577']"	"['661']"	"iubgtMJR"	"1"	"WiZ"
"3902"	"Leave the house with the house off"	"['41']"	"['24', '1235']"	"dDrGac5F"	"7"	"connorcaunt1"
"3903"	"Turn on lights when the door is unlocked"	"['169']"	"['59']"	"iaQML6qw"	"66"	"partnerinterfaces"
"3904"	"Send a text from your Android when your Danalock is unlocked"	"['169']"	"['279']"	"quiNF3fY"	"45"	"partnerinterfaces"
"3905"	"Auto-unlock door"	"['34']"	"['1576']"	"ddayvwqL"	"157"	"partnerinterfaces"
"3906"	"Auto-lock door"	"['41']"	"['1235']"	"ZThYWj6U"	"79"	"partnerinterfaces"
"3909"	"Tell Alexa to lock up at night"	"['1186']"	"['24', '197', '1395']"	"L6LwpRVX"	"3"	"Amazon"
"3912"	"Close your garage door if it starts raining"	"['374']"	"['1395']"	"JfSR6kMr"	"35"	"Garageio"
"3913"	"Nest away, close garage"	"['60']"	"['1395']"	"J2ZBkS8p"	"9"	"ajaym520"
"3914"	"Open your garage door"	"['29']"	"['272']"	"CYakruvL"	"275"	"federicoweber"
"3915"	"Close your garage door"	"['29']"	"['1395']"	"qSw75p4H"	"261"	"danamerrick"
"3916"	"Close the garage door with a small button in your hallway"	"['127']"	"['1395']"	"MPJK5dFS"	"2"	"Flic"
"3917"	"Get an email every time your garage door is opened or closed."	"['1578']"	"['45']"	"DTn99qFm"	"32"	"Garageio"
"3918"	"If I leave my house then close my garage door"	"['41']"	"['1395']"	"kPpqfJvj"	"248"	"garageio"
"3919"	"If I arrive at my house then open my garage door"	"['34']"	"['272']"	"st2VnQ9Y"	"429"	"garageio"
"3920"	"Check and close the garage door every night with Garageio"	"['23']"	"['1395']"	"cjFQEZmN"	"328"	"scottlabbott"
"3921"	"If my door is opened or closed then send me a text message"	"['1578']"	"['37']"	"dSieBDLf"	"16"	"garageio"
"3922"	"If the current temperature drops below 65°F then close my garage door"	"['26']"	"['1395']"	"Ari6nb3H"	"5"	"garageio"
"3923"	"Lights on when I come home."	"['1580']"	"['59', '111']"	"r5zixu8C"	"1"	"samruedinger"
"3924"	"Close all your garage doors at sunset"	"['44']"	"['1581']"	"adA9ZtVD"	"14"	"bdorry"
"3925"	"Close all your garage doors when it starts raining"	"['374']"	"['1581']"	"KGsQeC6d"	"23"	"bdorry"
"3926"	"Close all your garage doors when it's windy outside"	"['99']"	"['1581']"	"GFbKjk8P"	"6"	"bdorry"
"3927"	"Close my garage door if Weather Underground detects rain"	"['374']"	"['305']"	"ZHaQ94iX"	"2"	"beam"
"3928"	"Send me an SMS message if my garage door opens or closes"	"['1582']"	"['7']"	"HaKmREPw"	"6"	"beam"
